,사고번호,사고일시,요일,시군구,사고내용,사망자수,중상자수,경상자수,부상신고자수,사고유형,법규위반,노면상태,기상상태,도로형태,가해운전자 차종,가해운전자 성별,가해운전자 연령,가해운전자 상해정도,피해운전자 차종,피해운전자 성별,피해운전자 연령,피해운전자 상해정도,어린이보호구역
2173,2.01812E+15,2018년 12월 30일 11시,일요일,경기도 수원시 영통구 매탄동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,56세,상해없음,보행자,남,12,경상,0
2174,2.01812E+15,2018년 12월 30일 21시,일요일,경기도 안산시 단원구 초지동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,건조,맑음,주차장 - 주차장,승용,여,51세,상해없음,보행자,여,3,경상,0
2175,2.01901E+15,2019년 1월 1일 00시,화요일,경기도 남양주시 다산동,중상사고,0,2,0,0,차대사람 - 횡단중,보행자보호의무위반,건조,맑음,기타 - 기타,승용,여,65세,상해없음,보행자,남,10,중상,0
2176,2.01901E+15,2019년 1월 1일 19시,화요일,경기도 김포시 통진읍,부상신고사고,0,0,0,1,차대사람 - 기타,기타,건조,맑음,단일로 - 기타,승합,남,47세,상해없음,보행자,남,4,부상신고,0
2177,2.01901E+15,2019년 1월 2일 10시,수요일,경기도 고양시 일산동구 정발산동,경상사고,0,0,1,0,차대사람 - 보도통행중,신호위반,건조,맑음,교차로 - 교차로횡단보도내,승용,남,61세,상해없음,보행자,남,7,경상,1
2178,2.01901E+15,2019년 1월 2일 19시,수요일,경기도 안산시 단원구 초지동,경상사고,0,0,1,1,차대사람 - 횡단중,신호위반,건조,맑음,단일로 - 기타,이륜,남,21세,부상신고,보행자,남,4,경상,1
2179,2.01901E+15,2019년 1월 4일 18시,금요일,경기도 수원시 장안구 천천동,경상사고,0,0,1,0,차대사람 - 횡단중,신호위반,건조,맑음,교차로 - 교차로안,승용,여,34세,상해없음,보행자,여,10,경상,0
2180,2.01901E+15,2019년 1월 4일 18시,금요일,경기도 수원시 영통구 매탄동,경상사고,0,0,1,0,차대사람 - 횡단중,신호위반,건조,맑음,교차로 - 교차로부근,승용,남,30세,상해없음,보행자,남,10,경상,0
2181,2.01901E+15,2019년 1월 5일 12시,토요일,경기도 시흥시 정왕동,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,52세,상해없음,보행자,여,7,중상,0
2182,2.01901E+15,2019년 1월 5일 16시,토요일,경기도 과천시 문원동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,41세,상해없음,보행자,여,11,경상,0
2183,2.01901E+15,2019년 1월 6일 19시,일요일,경기도 광주시 퇴촌면,중상사고,0,1,0,0,차대사람 - 차도통행중,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,여,49세,상해없음,보행자,남,11,중상,0
2184,2.01901E+15,2019년 1월 7일 08시,월요일,경기도 수원시 권선구 세류동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,54세,상해없음,보행자,여,7,경상,0
2185,2.01901E+15,2019년 1월 7일 11시,월요일,경기도 가평군 청평면,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 교량,화물,남,38세,상해없음,보행자,여,10,경상,0
2186,2.01901E+15,2019년 1월 7일 17시,월요일,경기도 고양시 일산서구 덕이동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로횡단보도내,승용,여,49세,상해없음,자전거,남,9,경상,0
2187,2.01901E+15,2019년 1월 8일 08시,화요일,경기도 안성시 아양동,경상사고,0,0,1,0,차대사람 - 횡단중,보행자보호의무위반,건조,맑음,교차로 - 교차로횡단보도내,승용,여,40세,상해없음,보행자,여,8,경상,0
2188,2.01901E+15,2019년 1월 9일 12시,수요일,경기도 화성시 반송동,중상사고,0,1,0,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,47세,상해없음,자전거,여,10,중상,0
2189,2.01901E+15,2019년 1월 9일 14시,수요일,경기도 군포시 산본동,경상사고,0,0,1,0,차대사람 - 횡단중,보행자보호의무위반,건조,맑음,단일로 - 기타,승용,남,27세,상해없음,보행자,여,11,경상,1
2190,2.01901E+15,2019년 1월 10일 11시,목요일,경기도 의왕시 내손동,경상사고,0,0,1,0,차대사람 - 횡단중,안전운전불이행,건조,맑음,주차장 - 주차장,화물,남,59세,상해없음,보행자,남,1,경상,0
2191,2.01901E+15,2019년 1월 10일 18시,목요일,경기도 이천시 대월면,경상사고,0,0,2,0,차대사람 - 차도통행중,안전운전불이행,건조,맑음,단일로 - 기타,이륜,남,20세,경상,보행자,여,7,경상,0
2192,2.01901E+15,2019년 1월 11일 09시,금요일,경기도 화성시 능동,경상사고,0,0,1,0,차대사람 - 횡단중,신호위반,건조,맑음,교차로 - 교차로횡단보도내,승용,여,36세,상해없음,보행자,남,9,경상,1
2193,2.01901E+15,2019년 1월 11일 09시,금요일,경기도 파주시 금촌동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,47세,상해없음,보행자,여,10,경상,0
2194,2.01901E+15,2019년 1월 11일 14시,금요일,경기도 평택시 신장동,부상신고사고,0,0,0,1,차대사람 - 횡단중,보행자보호의무위반,건조,맑음,교차로 - 교차로횡단보도내,승용,남,27세,상해없음,보행자,남,9,부상신고,0
2195,2.01901E+15,2019년 1월 11일 15시,금요일,경기도 안산시 단원구 고잔동,경상사고,0,0,1,0,차대사람 - 횡단중,기타,건조,맑음,교차로 - 교차로부근,승용,남,71세,상해없음,보행자,여,7,경상,1
2196,2.01901E+15,2019년 1월 12일 11시,토요일,경기도 안산시 상록구 성포동,경상사고,0,0,1,0,차대사람 - 횡단중,보행자보호의무위반,건조,맑음,교차로 - 교차로횡단보도내,승용,여,53세,상해없음,보행자,남,8,경상,0
2197,2.01901E+15,2019년 1월 12일 14시,토요일,경기도 부천시 심곡본동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,화물,남,52세,기타불명,보행자,남,4,경상,0
2198,2.01901E+15,2019년 1월 14일 01시,월요일,경기도 남양주시 진건읍,경상사고,0,0,1,0,차대사람 - 횡단중,신호위반,건조,맑음,교차로 - 교차로횡단보도내,승용,남,47세,상해없음,보행자,남,9,경상,0
2199,2.01901E+15,2019년 1월 14일 13시,월요일,경기도 안양시 동안구 관양동,경상사고,0,0,1,0,차대사람 - 차도통행중,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,남,39세,상해없음,보행자,남,7,경상,0
2200,2.01901E+15,2019년 1월 15일 15시,화요일,경기도 용인시 수지구 죽전동,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,56세,상해없음,보행자,남,7,중상,0
2201,2.01901E+15,2019년 1월 15일 15시,화요일,경기도 고양시 덕양구 화정동,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로안,이륜,남,22세,상해없음,보행자,여,11,중상,0
2202,2.01901E+15,2019년 1월 16일 15시,수요일,경기도 남양주시 별내동,경상사고,0,0,1,0,차대사람 - 보도통행중,기타,건조,맑음,교차로 - 교차로부근,이륜,남,24세,상해없음,보행자,남,8,경상,1
2203,2.01901E+15,2019년 1월 16일 16시,수요일,경기도 남양주시 화도읍,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,건조,맑음,단일로 - 기타,화물,남,44세,상해없음,보행자,여,10,중상,0
2204,2.01901E+15,2019년 1월 17일 15시,목요일,경기도 광주시 쌍령동,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,30세,상해없음,보행자,남,6,중상,0
2205,2.01901E+15,2019년 1월 17일 15시,목요일,경기도 부천시 상동,경상사고,0,0,2,0,차대차 - 측면충돌,교차로운행방법위반,건조,맑음,단일로 - 기타,자전거,여,70세,경상,자전거,남,12,경상,0
2206,2.01901E+15,2019년 1월 18일 12시,금요일,경기도 용인시 기흥구 중동,중상사고,0,1,0,0,차대사람 - 횡단중,보행자보호의무위반,건조,맑음,단일로 - 기타,승용,남,81세,상해없음,보행자,남,9,중상,0
2207,2.01901E+15,2019년 1월 18일 12시,금요일,경기도 부천시 상동,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,70세,상해없음,보행자,남,8,중상,0
2208,2.01901E+15,2019년 1월 18일 17시,금요일,경기도 의왕시 오전동,경상사고,0,0,1,0,차대사람 - 보도통행중,신호위반,건조,맑음,단일로 - 기타,승용,남,58세,상해없음,보행자,남,9,경상,1
2209,2.01901E+15,2019년 1월 18일 19시,금요일,경기도 파주시 동패동,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로부근,승합,남,26세,상해없음,보행자,남,7,중상,0
2210,2.01901E+15,2019년 1월 21일 14시,월요일,경기도 안성시 공도읍,중상사고,0,1,0,0,차대사람 - 기타,과속,건조,맑음,단일로 - 기타,이륜,남,18세,상해없음,보행자,남,12,중상,0
2211,2.01901E+15,2019년 1월 26일 15시,토요일,경기도 수원시 권선구 호매실동,경상사고,0,0,1,0,차대사람 - 횡단중,보행자보호의무위반,건조,맑음,교차로 - 교차로안,승합,남,57세,상해없음,보행자,남,8,경상,0
2212,2.01901E+15,2019년 1월 28일 10시,월요일,경기도 화성시 오산동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,서리/결빙,맑음,교차로 - 교차로안,승용,여,39세,상해없음,보행자,남,7,경상,0
2213,2.01901E+15,2019년 1월 28일 12시,월요일,경기도 의왕시 오전동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,42세,상해없음,보행자,남,12,경상,0
2214,2.01901E+15,2019년 1월 28일 13시,월요일,경기도 의정부시 가능동,중상사고,0,2,0,0,차대사람 - 횡단중,교차로운행방법위반,건조,맑음,교차로 - 교차로부근,승합,남,59세,기타불명,보행자,남,11,중상,0
2215,2.01901E+15,2019년 1월 28일 15시,월요일,경기도 용인시 처인구 모현읍,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,화물,남,40세,상해없음,보행자,여,9,중상,0
2216,2.01901E+15,2019년 1월 30일 13시,수요일,경기도 용인시 기흥구 상하동,경상사고,0,0,1,0,차대사람 - 횡단중,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,53세,상해없음,보행자,여,8,경상,1
2217,2.01901E+15,2019년 1월 30일 18시,수요일,경기도 평택시 팽성읍,중상사고,0,1,0,0,차대사람 - 차도통행중,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,74세,상해없음,보행자,여,11,중상,0
2218,2.01901E+15,2019년 1월 31일 17시,목요일,경기도 화성시 봉담읍,경상사고,0,0,1,0,차대사람 - 횡단중,안전운전불이행,기타,맑음,단일로 - 기타,승용,남,53세,상해없음,보행자,여,9,경상,0
2219,2.01902E+15,2019년 2월 1일 10시,금요일,경기도 고양시 일산동구 백석동,중상사고,0,1,0,0,차대사람 - 기타,보행자보호의무위반,건조,맑음,교차로 - 교차로안,승용,여,73세,상해없음,보행자,남,3,중상,0
2220,2.01902E+15,2019년 2월 1일 11시,금요일,경기도 수원시 팔달구 인계동,경상사고,0,0,1,0,차대사람 - 횡단중,신호위반,건조,맑음,교차로 - 교차로횡단보도내,승용,여,63세,상해없음,보행자,여,11,경상,0
2221,2.01902E+15,2019년 2월 1일 18시,금요일,경기도 수원시 영통구 신동,중상사고,0,1,0,0,차대사람 - 횡단중,보행자보호의무위반,건조,맑음,교차로 - 교차로횡단보도내,승용,여,52세,상해없음,보행자,여,8,중상,0
2222,2.01902E+15,2019년 2월 3일 12시,일요일,경기도 동두천시 생연동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,젖음/습기,비,단일로 - 기타,승용,남,66세,상해없음,보행자,남,11,경상,0
2223,2.01902E+15,2019년 2월 6일 15시,수요일,경기도 파주시 야당동,중상사고,0,1,0,0,차대차 - 측면충돌,기타,건조,맑음,교차로 - 교차로안,승용,여,47세,상해없음,자전거,남,11,중상,0
2224,2.01902E+15,2019년 2월 6일 21시,수요일,경기도 광명시 광명동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,이륜,남,41세,상해없음,보행자,남,5,경상,0
2225,2.01902E+15,2019년 2월 7일 15시,목요일,경기도 화성시 산척동,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,남,76세,상해없음,보행자,남,8,중상,0
2226,2.01902E+15,2019년 2월 7일 17시,목요일,경기도 의정부시 장암동,경상사고,0,0,1,0,차대사람 - 보도통행중,신호위반,건조,맑음,교차로 - 교차로횡단보도내,승용,남,67세,상해없음,보행자,여,7,경상,1
2227,2.01902E+15,2019년 2월 10일 08시,일요일,경기도 용인시 기흥구 언남동,중상사고,0,1,0,0,차대사람 - 횡단중,신호위반,건조,맑음,교차로 - 교차로횡단보도내,승용,남,38세,상해없음,보행자,여,10,중상,0
2228,2.01902E+15,2019년 2월 12일 09시,화요일,경기도 남양주시 오남읍,경상사고,0,0,1,0,차대사람 - 횡단중,안전운전불이행,건조,맑음,주차장 - 주차장,승합,여,49세,상해없음,보행자,남,6,경상,0
2229,2.01902E+15,2019년 2월 12일 16시,화요일,경기도 광주시 쌍령동,경상사고,0,0,1,0,차대사람 - 횡단중,보행자보호의무위반,건조,맑음,단일로 - 기타,승용,남,25세,상해없음,보행자,여,11,경상,0
2230,2.01902E+15,2019년 2월 12일 16시,화요일,경기도 파주시 목동동,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,남,40세,상해없음,보행자,여,7,중상,0
2231,2.01902E+15,2019년 2월 13일 17시,수요일,경기도 고양시 일산동구 백석동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,48세,상해없음,보행자,여,7,경상,1
2232,2.01902E+15,2019년 2월 13일 18시,수요일,경기도 안산시 단원구 와동,경상사고,0,0,1,0,차대사람 - 횡단중,보행자보호의무위반,건조,맑음,교차로 - 교차로횡단보도내,화물,남,45세,상해없음,보행자,여,7,경상,0
2233,2.01902E+15,2019년 2월 13일 18시,수요일,경기도 의정부시 의정부동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승합,여,41세,상해없음,보행자,남,12,경상,0
2234,2.01902E+15,2019년 2월 14일 15시,목요일,경기도 성남시 수정구 태평동,경상사고,0,0,1,0,차대사람 - 횡단중,신호위반,건조,맑음,교차로 - 교차로부근,승용,남,63세,상해없음,보행자,여,7,경상,0
2235,2.01902E+15,2019년 2월 14일 18시,목요일,경기도 안산시 단원구 초지동,부상신고사고,0,0,0,1,차대차 - 측면충돌,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,남,64세,상해없음,자전거,남,10,부상신고,0
2236,2.01902E+15,2019년 2월 14일 18시,목요일,경기도 구리시 수택동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,여,41세,상해없음,보행자,남,4,경상,1
2237,2.01902E+15,2019년 2월 16일 15시,토요일,경기도 시흥시 정왕동,중상사고,0,1,0,0,차대사람 - 횡단중,신호위반,건조,맑음,교차로 - 교차로횡단보도내,승용,여,55세,상해없음,보행자,여,7,중상,1
2238,2.01902E+15,2019년 2월 16일 16시,토요일,경기도 부천시 상동,경상사고,0,0,1,0,차대사람 - 횡단중,신호위반,건조,맑음,교차로 - 교차로안,이륜,남,39세,상해없음,보행자,남,9,경상,0
